State,Year,Quarter,HPI
WA,2016,2,504.70
WA,2016,3,519.91
WA,2016,4,527.18
WA,2017,1,536.64
WA,2017,2,557.55
WA,2017,3,574.01
WA,2017,4,582.60
WA,2018,1,596.21
WA,2018,2,617.24
WA,2018,3,624.45
WA,2018,4,625.80
WA,2019,1,634.55
WA,2019,2,647.48
WA,2019,3,655.79
WA,2019,4,663.25
WA,2020,1,674.70
WA,2020,2,684.97
WA,2020,3,700.67
WA,2020,4,719.23
WA,2021,1,740.82
WA,2021,2,796.91
WA,2021,3,843.81
WA,2021,4,871.79
WA,2022,1,909.28
WA,2022,2,971.33
WA,2022,3,962.39
WA,2022,4,932.79
WA,2023,1,931.68
WA,2023,2,958.18
WA,2023,3,963.71
WA,2023,4,957.41
WA,2024,1,973.57
WA,2024,2,1002.96
WA,2024,3,1007.39
WA,2024,4,1006.54
WA,2025,1,1019.77
WA,2025,2,1032.57
WI,1975,1,61.99
WI,1975,2,62.71
WI,1975,3,64.89
WI,1975,4,68.94
WI,1976,1,65.44
WI,1976,2,65.14
WI,1976,3,67.50
WI,1976,4,68.62
WI,1977,1,73.06
WI,1977,2,76.02
WI,1977,3,78.09
WI,1977,4,80.82
WI,1978,1,84.47
WI,1978,2,87.46
WI,1978,3,90.68
WI,1978,4,92.64
WI,1979,1,96.38
WI,1979,2,99.65
WI,1979,3,99.34
WI,1979,4,100.25
WI,1980,1,100.00
WI,1980,2,100.82
WI,1980,3,104.68
WI,1980,4,101.59
WI,1981,1,102.76
WI,1981,2,102.91
WI,1981,3,102.89
WI,1981,4,90.87
WI,1982,1,86.27
WI,1982,2,96.14
WI,1982,3,98.59
WI,1982,4,99.37
WI,1983,1,103.81
WI,1983,2,106.16
WI,1983,3,105.85
WI,1983,4,106.08
WI,1984,1,106.10
WI,1984,2,107.84
WI,1984,3,107.96
WI,1984,4,106.34
WI,1985,1,107.86
WI,1985,2,109.72
WI,1985,3,110.68
WI,1985,4,110.79
WI,1986,1,112.35
WI,1986,2,113.61
WI,1986,3,113.94
WI,1986,4,114.43
WI,1987,1,115.32
WI,1987,2,116.60
WI,1987,3,118.19
WI,1987,4,119.32
WI,1988,1,120.11
WI,1988,2,122.14
WI,1988,3,124.34
WI,1988,4,125.06
WI,1989,1,127.32
WI,1989,2,128.78
WI,1989,3,130.90
WI,1989,4,131.67
WI,1990,1,133.70
WI,1990,2,135.87
WI,1990,3,137.72
WI,1990,4,137.95
WI,1991,1,139.95
WI,1991,2,141.94
WI,1991,3,144.10
WI,1991,4,145.49
WI,1992,1,147.18
WI,1992,2,149.78
WI,1992,3,151.63
WI,1992,4,153.60
WI,1993,1,154.81
WI,1993,2,156.99
WI,1993,3,159.26
WI,1993,4,161.29
WI,1994,1,165.52
WI,1994,2,171.52
WI,1994,3,175.43
WI,1994,4,175.71
WI,1995,1,177.86
WI,1995,2,181.74
WI,1995,3,184.23
WI,1995,4,186.50
WI,1996,1,187.95
WI,1996,2,189.82
WI,1996,3,191.99
WI,1996,4,194.20
WI,1997,1,196.32
WI,1997,2,198.06
WI,1997,3,200.77
WI,1997,4,202.77
WI,1998,1,204.07
WI,1998,2,206.47
WI,1998,3,208.89
WI,1998,4,209.61
WI,1999,1,213.33
WI,1999,2,216.69
WI,1999,3,219.71
WI,1999,4,221.00
WI,2000,1,227.73
WI,2000,2,228.96
WI,2000,3,232.29
WI,2000,4,235.12
WI,2001,1,238.65
WI,2001,2,241.87
WI,2001,3,245.08
WI,2001,4,246.92
WI,2002,1,250.97
WI,2002,2,254.44
WI,2002,3,257.11
WI,2002,4,258.95
WI,2003,1,261.65
WI,2003,2,263.97
WI,2003,3,267.96
WI,2003,4,276.76
WI,2004,1,278.91
WI,2004,2,284.56
WI,2004,3,295.07
WI,2004,4,298.47
WI,2005,1,304.00
WI,2005,2,309.37
WI,2005,3,315.37
WI,2005,4,318.56
WI,2006,1,320.95
WI,2006,2,320.48
WI,2006,3,322.10
WI,2006,4,326.06
WI,2007,1,327.27
WI,2007,2,326.81
WI,2007,3,324.99
WI,2007,4,326.74
WI,2008,1,327.54
WI,2008,2,322.61
WI,2008,3,316.87
WI,2008,4,317.51
WI,2009,1,319.00
WI,2009,2,314.21
WI,2009,3,307.26
WI,2009,4,306.43
WI,2010,1,302.46
WI,2010,2,300.67
WI,2010,3,303.82
WI,2010,4,301.86
WI,2011,1,295.18
WI,2011,2,290.28
WI,2011,3,292.96
WI,2011,4,294.01
WI,2012,1,291.26
WI,2012,2,288.87
WI,2012,3,291.58
WI,2012,4,291.56
WI,2013,1,290.55
WI,2013,2,290.40
WI,2013,3,290.60
WI,2013,4,289.26
WI,2014,1,288.67
WI,2014,2,293.17
WI,2014,3,296.46
WI,2014,4,298.02
WI,2015,1,299.96
WI,2015,2,302.93
WI,2015,3,305.46
WI,2015,4,307.25
WI,2016,1,310.03
WI,2016,2,314.37
WI,2016,3,318.71
WI,2016,4,320.78
WI,2017,1,323.67
WI,2017,2,331.40
WI,2017,3,335.51
WI,2017,4,336.03
WI,2018,1,340.72
WI,2018,2,349.27
WI,2018,3,353.64
WI,2018,4,354.79
WI,2019,1,358.47
WI,2019,2,365.08
WI,2019,3,369.72
WI,2019,4,372.12
WI,2020,1,375.14
WI,2020,2,377.90
WI,2020,3,385.19
WI,2020,4,392.99
WI,2021,1,398.58
WI,2021,2,420.11
WI,2021,3,441.05
WI,2021,4,450.82
WI,2022,1,462.96
WI,2022,2,496.80
WI,2022,3,506.96
WI,2022,4,505.32
WI,2023,1,509.50
WI,2023,2,535.07
WI,2023,3,551.99
WI,2023,4,552.39
WI,2024,1,559.58
WI,2024,2,578.27
WI,2024,3,587.75
WI,2024,4,588.00
WI,2025,1,597.07
WI,2025,2,614.28
WV,1975,1,51.74
WV,1975,2,64.29
WV,1975,3,70.14
WV,1975,4,66.38
WV,1976,1,62.24
WV,1976,2,67.78
WV,1976,3,69.29
WV,1976,4,63.82
WV,1977,1,69.85
WV,1977,2,78.70
WV,1977,3,71.80
WV,1977,4,83.70
WV,1978,1,80.57
WV,1978,2,83.86
WV,1978,3,82.38
WV,1978,4,86.60
WV,1979,1,80.50
WV,1979,2,89.70
WV,1979,3,89.73
WV,1979,4,93.44
WV,1980,1,100.00
WV,1980,2,103.78
WV,1980,3,103.76
WV,1980,4,117.52
WV,1981,1,98.07
WV,1981,2,94.80
WV,1981,3,109.94
WV,1981,4,118.23
WV,1982,1,71.46
WV,1982,2,104.82
WV,1982,3,83.59
WV,1982,4,86.74
WV,1983,1,98.76
WV,1983,2,92.19
WV,1983,3,94.03
WV,1983,4,92.35
WV,1984,1,98.99
WV,1984,2,93.45
WV,1984,3,94.18
WV,1984,4,88.04
WV,1985,1,92.94
WV,1985,2,96.34
WV,1985,3,93.66
WV,1985,4,89.38
WV,1986,1,96.01
WV,1986,2,97.02
WV,1986,3,96.52
WV,1986,4,99.44
WV,1987,1,97.92
WV,1987,2,99.57
WV,1987,3,96.34
WV,1987,4,98.56
WV,1988,1,96.93
WV,1988,2,100.59
WV,1988,3,99.81
WV,1988,4,98.19
WV,1989,1,101.54
WV,1989,2,101.60
WV,1989,3,101.77
WV,1989,4,102.12
WV,1990,1,102.02
WV,1990,2,102.50
WV,1990,3,105.50
WV,1990,4,104.28
WV,1991,1,104.96
WV,1991,2,108.25
WV,1991,3,107.27
WV,1991,4,110.03
WV,1992,1,110.29
WV,1992,2,111.92
WV,1992,3,113.47
WV,1992,4,114.76
WV,1993,1,115.44
WV,1993,2,117.12
WV,1993,3,119.44
WV,1993,4,119.95
WV,1994,1,122.31
WV,1994,2,123.82
WV,1994,3,126.20
WV,1994,4,124.80
WV,1995,1,126.40
WV,1995,2,129.62
WV,1995,3,131.63
WV,1995,4,132.19
WV,1996,1,134.13
WV,1996,2,135.23
WV,1996,3,135.04
WV,1996,4,135.15
WV,1997,1,135.81
WV,1997,2,138.81
WV,1997,3,139.09
WV,1997,4,140.92
WV,1998,1,144.08
WV,1998,2,143.94
WV,1998,3,145.96
WV,1998,4,147.83
WV,1999,1,148.18
WV,1999,2,147.97
WV,1999,3,148.43
WV,1999,4,147.32
WV,2000,1,148.56
WV,2000,2,149.73
WV,2000,3,151.00
WV,2000,4,152.05
WV,2001,1,156.64
WV,2001,2,158.16
WV,2001,3,158.81
WV,2001,4,160.43
WV,2002,1,161.36
WV,2002,2,163.17
WV,2002,3,164.59
WV,2002,4,166.92
WV,2003,1,167.18
WV,2003,2,169.15
WV,2003,3,171.40
WV,2003,4,173.10
WV,2004,1,175.68
WV,2004,2,179.09
WV,2004,3,182.77
WV,2004,4,186.06
WV,2005,1,190.15
WV,2005,2,196.02
WV,2005,3,202.96
WV,2005,4,205.94
WV,2006,1,209.95
WV,2006,2,208.04
WV,2006,3,210.51
WV,2006,4,213.34
WV,2007,1,214.35
WV,2007,2,214.00
WV,2007,3,214.02
WV,2007,4,215.83
WV,2008,1,216.13
WV,2008,2,215.64
WV,2008,3,212.15
WV,2008,4,210.14
WV,2009,1,213.45
WV,2009,2,210.71
WV,2009,3,206.47
WV,2009,4,205.72
WV,2010,1,205.56
WV,2010,2,205.42
WV,2010,3,206.36
WV,2010,4,208.17
WV,2011,1,203.55
WV,2011,2,200.48
WV,2011,3,203.67
WV,2011,4,204.97
WV,2012,1,203.37
WV,2012,2,203.52
WV,2012,3,204.60
WV,2012,4,205.39
WV,2013,1,204.88
WV,2013,2,206.16
WV,2013,3,207.74
WV,2013,4,210.04
WV,2014,1,209.21
WV,2014,2,210.76
WV,2014,3,212.47
WV,2014,4,212.83
WV,2015,1,212.62
WV,2015,2,217.91
WV,2015,3,216.72
WV,2015,4,217.49
WV,2016,1,218.72
WV,2016,2,220.16
WV,2016,3,220.96
WV,2016,4,221.73
WV,2017,1,218.87
WV,2017,2,221.42
WV,2017,3,222.58
WV,2017,4,226.26
WV,2018,1,225.31
WV,2018,2,228.40
WV,2018,3,227.78
WV,2018,4,227.60
WV,2019,1,228.31
WV,2019,2,231.71
WV,2019,3,233.78
WV,2019,4,236.63
WV,2020,1,237.67
WV,2020,2,240.05
WV,2020,3,244.69
WV,2020,4,247.57
WV,2021,1,252.06
WV,2021,2,258.76
WV,2021,3,272.28
WV,2021,4,279.52
WV,2022,1,283.29
WV,2022,2,296.89
WV,2022,3,301.36
WV,2022,4,300.00
WV,2023,1,305.29
WV,2023,2,305.41
WV,2023,3,318.64
WV,2023,4,322.63
WV,2024,1,321.56
WV,2024,2,334.81
WV,2024,3,337.23
WV,2024,4,345.38
WV,2025,1,344.05
WV,2025,2,345.89
WY,1975,1,50.40
WY,1975,2,48.35
WY,1975,3,51.17
WY,1975,4,54.33
WY,1976,1,55.33
WY,1976,2,55.74
WY,1976,3,58.91
WY,1976,4,63.71
WY,1977,1,63.84
WY,1977,2,65.38
WY,1977,3,67.73
WY,1977,4,72.18
WY,1978,1,73.66
WY,1978,2,77.30
WY,1978,3,79.47
WY,1978,4,82.92
WY,1979,1,88.11
WY,1979,2,93.20
WY,1979,3,98.23
WY,1979,4,96.30
WY,1980,1,100.00
WY,1980,2,97.90
WY,1980,3,102.42
WY,1980,4,95.84
WY,1981,1,105.02
WY,1981,2,109.05
WY,1981,3,110.67
WY,1981,4,109.87
WY,1982,1,111.66
WY,1982,2,109.35
WY,1982,3,110.09
WY,1982,4,113.77
WY,1983,1,111.94
WY,1983,2,106.96
WY,1983,3,104.06
WY,1983,4,100.13
WY,1984,1,101.00
WY,1984,2,96.46
WY,1984,3,99.41
WY,1984,4,96.67
WY,1985,1,98.11
WY,1985,2,96.12
WY,1985,3,94.68
WY,1985,4,95.07
WY,1986,1,98.13
WY,1986,2,98.64
WY,1986,3,95.64
WY,1986,4,91.61
WY,1987,1,93.66
WY,1987,2,88.74
WY,1987,3,83.91
WY,1987,4,79.66
WY,1988,1,81.61
WY,1988,2,77.00
WY,1988,3,81.85
WY,1988,4,81.70
WY,1989,1,77.62
WY,1989,2,84.40
WY,1989,3,84.04
WY,1989,4,84.07
WY,1990,1,89.05
WY,1990,2,86.19
WY,1990,3,91.46
WY,1990,4,90.19
WY,1991,1,90.74
WY,1991,2,94.05
WY,1991,3,95.47
WY,1991,4,96.41
WY,1992,1,97.41
WY,1992,2,98.93
WY,1992,3,100.61
WY,1992,4,102.92
WY,1993,1,103.50
WY,1993,2,106.60
WY,1993,3,109.39
WY,1993,4,112.02
WY,1994,1,114.61
WY,1994,2,117.45
WY,1994,3,121.24
WY,1994,4,122.60
WY,1995,1,124.60
WY,1995,2,127.13
WY,1995,3,128.73
WY,1995,4,131.52
WY,1996,1,133.18
WY,1996,2,134.05
WY,1996,3,135.33
WY,1996,4,135.39
WY,1997,1,136.36
WY,1997,2,137.85
WY,1997,3,139.10
WY,1997,4,141.09
WY,1998,1,143.02
WY,1998,2,142.93
WY,1998,3,143.76
WY,1998,4,144.05
WY,1999,1,144.85
WY,1999,2,147.10
WY,1999,3,148.68
WY,1999,4,149.08
WY,2000,1,151.17
WY,2000,2,152.80
WY,2000,3,154.33
WY,2000,4,157.66
WY,2001,1,158.78
WY,2001,2,161.77
WY,2001,3,164.27
WY,2001,4,166.21
WY,2002,1,169.44
WY,2002,2,171.82
WY,2002,3,174.97
WY,2002,4,176.73
WY,2003,1,178.65
WY,2003,2,182.74
WY,2003,3,185.25
WY,2003,4,188.85
WY,2004,1,192.39
WY,2004,2,197.62
WY,2004,3,204.89
WY,2004,4,208.98
WY,2005,1,213.22
WY,2005,2,219.98
WY,2005,3,228.10
WY,2005,4,234.19
WY,2006,1,241.00
WY,2006,2,248.81
WY,2006,3,256.63
WY,2006,4,263.24
WY,2007,1,269.55
WY,2007,2,276.74
WY,2007,3,280.35
WY,2007,4,281.92
WY,2008,1,283.46
WY,2008,2,284.34
WY,2008,3,282.20
WY,2008,4,282.10
WY,2009,1,282.17
WY,2009,2,281.68
WY,2009,3,275.06
WY,2009,4,272.79
WY,2010,1,268.10
WY,2010,2,269.52
WY,2010,3,269.44
WY,2010,4,269.35
WY,2011,1,265.56
WY,2011,2,262.50
WY,2011,3,266.35
WY,2011,4,266.26
WY,2012,1,266.83
WY,2012,2,267.21
WY,2012,3,269.42
WY,2012,4,271.69
WY,2013,1,273.03
WY,2013,2,275.21
WY,2013,3,275.43
WY,2013,4,276.32
WY,2014,1,279.66
WY,2014,2,281.26
WY,2014,3,285.29
WY,2014,4,287.11
WY,2015,1,289.30
WY,2015,2,290.60
WY,2015,3,297.24
WY,2015,4,296.47
WY,2016,1,296.66
WY,2016,2,299.09
WY,2016,3,301.48
WY,2016,4,300.82
WY,2017,1,299.76
WY,2017,2,302.95
WY,2017,3,303.83
WY,2017,4,307.01
WY,2018,1,311.77
WY,2018,2,310.89
WY,2018,3,315.59
WY,2018,4,318.03
WY,2019,1,317.21
WY,2019,2,326.51
WY,2019,3,330.43
WY,2019,4,334.94
WY,2020,1,338.12
WY,2020,2,339.88
